19;24;27;33;41;9;06/10/2008
3;15;33;41;42;3;23/01/2016
4;10;12;38;41;3;25/01/2016
31;32;37;44;48;9;27/01/2016
1;3;11;31;49;1;30/01/2016
13;18;36;40;48;4;01/02/2016
5;24;25;28;44;3;03/02/2016
2;25;28;41;44;9;06/02/2016
1;11;28;30;39;6;08/02/2016
1;27;44;46;48;10;10/02/2016
10;27;30;38;41;4;13/02/2016
4;10;21;37;38;5;15/02/2016
2;17;29;34;40;10;17/02/2016
9;20;33;34;41;8;20/02/2016
2;5;23;26;48;5;22/02/2016
1;18;20;44;49;7;24/02/2016
10;11;13;28;47;6;27/02/2016
1;3;13;24;45;1;29/02/2016
20;34;40;44;48;2;02/03/2016
5;14;23;34;49;6;05/03/2016
6;11;12;41;49;1;07/03/2016
19;20;22;40;41;2;09/03/2016
9;17;25;27;46;6;12/03/2016
14;19;27;36;39;8;14/03/2016
7;9;11;18;43;10;16/03/2016
4;13;18;36;49;5;19/03/2016
3;10;34;37;42;2;21/03/2016
5;8;14;17;19;9;23/03/2016
1;3;14;17;20;1;26/03/2016
2;4;15;26;28;2;28/03/2016
20;23;35;43;46;6;30/03/2016
18;19;22;29;34;1;02/04/2016
7;8;11;36;48;3;04/04/2016
19;21;24;28;44;5;06/04/2016
14;16;39;42;49;6;09/04/2016
4;25;26;29;34;2;11/04/2016
2;4;31;34;49;4;13/04/2016
25;33;36;39;40;9;16/04/2016
24;26;29;38;47;7;18/04/2016
12;13;15;36;41;9;20/04/2016
2;15;17;22;26;7;23/04/2016
13;18;19;22;39;6;25/04/2016
9;25;36;44;45;10;27/04/2016
2;29;30;36;49;7;30/04/2016
26;36;43;47;48;6;02/05/2016
7;8;15;24;42;9;04/05/2016
14;20;33;35;42;4;07/05/2016
4;11;14;24;29;1;09/05/2016
15;19;29;31;44;10;11/05/2016
3;15;42;44;46;7;13/05/2016
1;27;28;30;42;5;14/05/2016
6;16;31;36;38;1;16/05/2016
1;22;38;40;49;9;18/05/2016
12;23;26;41;48;4;21/05/2016
7;22;26;41;48;2;23/05/2016
4;12;20;21;36;3;25/05/2016
1;3;13;14;19;6;28/05/2016
6;7;13;38;40;3;30/05/2016
22;26;27;35;44;10;01/06/2016
2;16;19;25;39;1;04/06/2016
23;25;32;47;48;5;06/06/2016
6;8;33;45;49;9;08/06/2016
7;17;22;44;46;6;11/06/2016
5;8;21;28;36;8;13/06/2016
2;5;8;33;34;10;15/06/2016
10;18;20;33;39;3;18/06/2016
4;13;38;43;45;10;20/06/2016
4;5;10;27;36;9;22/06/2016
16;19;20;35;49;3;25/06/2016
8;22;23;24;41;7;27/06/2016
9;14;17;22;48;10;29/06/2016
8;16;17;24;31;5;02/07/2016
10;12;22;25;47;1;04/07/2016
13;16;26;38;47;8;06/07/2016
3;6;15;39;46;10;09/07/2016
2;25;27;35;36;4;11/07/2016
7;28;30;34;47;10;13/07/2016
11;21;45;46;48;4;16/07/2016
2;20;25;29;39;7;18/07/2016
1;13;29;32;46;1;20/07/2016
2;15;21;27;33;10;23/07/2016
1;3;5;29;46;4;25/07/2016
7;8;19;34;44;6;27/07/2016
9;22;23;30;46;9;30/07/2016
24;29;36;42;45;7;01/08/2016
18;24;27;39;44;3;03/08/2016
7;12;25;31;44;10;06/08/2016
1;2;3;26;36;7;08/08/2016
7;17;19;30;49;3;10/08/2016
1;6;9;33;46;6;13/08/2016
16;25;26;27;31;7;15/08/2016
12;21;24;35;40;4;17/08/2016
10;15;28;35;43;9;20/08/2016
12;21;34;42;44;7;22/08/2016
3;4;34;41;42;2;24/08/2016
2;21;23;31;45;8;27/08/2016
25;36;44;48;49;2;29/08/2016
10;12;19;26;47;1;31/08/2016
24;36;45;47;49;5;03/09/2016
7;30;42;43;48;4;05/09/2016
13;26;34;38;42;9;07/09/2016
19;29;31;38;46;6;10/09/2016
5;6;11;13;22;10;12/09/2016
7;18;29;37;47;7;14/09/2016
7;14;23;31;36;2;16/09/2016
3;4;12;25;34;2;17/09/2016
18;20;37;41;45;10;19/09/2016
13;15;20;30;40;10;21/09/2016
31;32;33;41;43;10;24/09/2016
4;19;23;26;27;7;26/09/2016
29;42;44;45;46;3;28/09/2016
8;13;16;23;42;1;01/10/2016
7;8;22;43;46;10;03/10/2016
2;15;18;28;43;3;05/10/2016
5;26;28;35;46;9;08/10/2016
3;9;18;19;48;2;10/10/2016
2;19;23;34;47;2;12/10/2016
30;32;39;41;47;7;15/10/2016
8;22;31;39;48;4;17/10/2016
26;28;29;32;38;1;19/10/2016
3;29;35;41;43;8;22/10/2016
17;18;23;29;36;7;24/10/2016
1;20;35;40;46;10;26/10/2016
14;21;26;36;44;4;29/10/2016
11;16;29;35;41;4;31/10/2016
1;7;14;26;49;10;02/11/2016
6;16;21;34;42;5;05/11/2016
1;6;21;31;46;6;07/11/2016
3;8;14;22;47;5;09/11/2016
2;11;16;19;29;8;12/11/2016
6;14;16;26;41;2;14/11/2016
1;24;26;37;48;7;16/11/2016
34;36;41;46;48;7;19/11/2016
3;7;12;18;45;8;21/11/2016
2;7;12;25;47;7;23/11/2016
6;9;11;21;44;7;26/11/2016
10;20;38;41;45;6;28/11/2016
3;9;31;33;40;5;30/11/2016
4;11;13;38;44;7;03/12/2016
6;23;26;29;30;4;05/12/2016
2;5;7;44;45;3;07/12/2016
24;27;28;41;43;9;10/12/2016
6;11;12;14;36;6;12/12/2016
9;10;14;44;46;7;14/12/2016
2;5;13;16;32;5;17/12/2016
3;17;26;40;41;7;19/12/2016
17;22;25;39;42;6;21/12/2016
7;20;22;35;48;1;24/12/2016
3;16;27;29;37;6;26/12/2016
15;16;34;35;39;4;28/12/2016
4;33;43;45;49;8;31/12/2016
11;19;31;38;40;5;02/01/2017
16;17;26;36;38;7;04/01/2017
21;22;24;33;46;8;07/01/2017
2;6;16;21;42;7;09/01/2017
13;19;22;28;30;3;11/01/2017
6;10;12;24;30;2;13/01/2017
16;18;19;37;44;1;14/01/2017
14;26;32;35;37;5;16/01/2017
5;29;34;47;48;4;18/01/2017
8;31;32;36;40;6;21/01/2017
5;15;17;31;49;9;23/01/2017
4;10;19;20;28;2;25/01/2017
2;5;6;10;26;5;28/01/2017
4;22;23;32;40;4;30/01/2017
9;17;24;45;46;7;01/02/2017
1;22;32;35;37;7;04/02/2017
19;30;31;33;40;2;06/02/2017
17;19;33;37;40;6;08/02/2017
1;15;17;29;37;3;11/02/2017
5;16;18;39;44;3;13/02/2017
8;14;16;21;24;10;15/02/2017
1;3;23;32;49;4;18/02/2017
15;20;29;41;43;10;20/02/2017
17;22;25;35;43;10;22/02/2017
11;32;40;43;48;2;25/02/2017
3;16;17;37;47;5;27/02/2017
16;20;31;33;46;5;01/03/2017
4;14;28;32;37;4;04/03/2017
3;6;10;26;41;9;06/03/2017
16;40;42;46;47;2;08/03/2017
1;13;31;39;42;7;11/03/2017
16;21;24;34;48;3;13/03/2017
5;25;31;36;46;8;15/03/2017
1;6;18;30;33;2;18/03/2017
13;28;39;40;42;1;20/03/2017
2;11;25;28;43;5;22/03/2017
2;5;8;43;49;1;25/03/2017
2;9;18;38;49;8;27/03/2017
10;14;25;26;35;5;29/03/2017
2;9;25;44;46;9;01/04/2017
3;9;16;34;44;3;03/04/2017
6;10;20;40;42;10;05/04/2017
17;18;29;44;45;5;08/04/2017
1;3;11;14;20;2;10/04/2017
3;18;28;40;48;7;12/04/2017
28;29;40;41;49;5;15/04/2017
4;8;33;36;46;7;17/04/2017
38;39;41;47;48;9;19/04/2017
1;17;21;31;46;5;22/04/2017
7;28;41;42;45;9;24/04/2017
6;8;14;16;27;5;26/04/2017
34;37;44;46;48;9;29/04/2017
16;18;35;37;46;6;01/05/2017
6;15;20;27;46;3;03/05/2017
6;27;34;41;45;5;06/05/2017
7;22;33;43;47;6;08/05/2017
12;20;22;30;43;9;10/05/2017
9;13;16;28;47;10;13/05/2017
1;5;13;22;27;1;15/05/2017
6;22;25;30;44;7;17/05/2017
28;31;33;34;42;3;20/05/2017
7;21;22;27;31;10;22/05/2017
8;17;18;22;30;5;24/05/2017
8;9;17;28;40;8;27/05/2017
1;39;40;41;43;9;29/05/2017
1;9;27;36;41;1;31/05/2017
23;34;36;44;45;3;03/06/2017
12;17;21;41;49;7;05/06/2017
21;22;36;40;43;5;07/06/2017
8;34;36;37;49;10;10/06/2017
4;5;7;27;29;5;12/06/2017
31;41;43;44;49;5;14/06/2017
14;25;26;39;40;3;17/06/2017
18;25;40;43;47;9;19/06/2017
12;18;22;34;39;6;21/06/2017
23;24;27;35;48;5;24/06/2017
1;5;29;38;49;9;26/06/2017
9;29;30;37;48;1;28/06/2017
16;21;26;33;47;8;01/07/2017
2;8;10;28;48;2;03/07/2017
8;17;18;29;34;6;05/07/2017
9;30;31;43;46;10;08/07/2017
17;18;21;23;43;4;10/07/2017
3;16;18;31;43;5;12/07/2017
24;29;34;37;48;2;15/07/2017
5;16;33;40;41;2;17/07/2017
6;8;9;16;26;7;19/07/2017
5;16;28;30;40;9;22/07/2017
11;14;21;35;38;3;24/07/2017
3;13;25;35;44;2;26/07/2017
10;23;24;41;45;1;29/07/2017
25;31;37;45;47;7;31/07/2017
9;12;30;32;34;7;02/08/2017
3;13;25;30;37;2;05/08/2017
14;21;24;38;42;4;07/08/2017
31;32;36;38;49;1;09/08/2017
5;13;15;36;41;10;12/08/2017
2;9;13;15;39;4;14/08/2017
19;25;29;31;41;4;16/08/2017
7;8;21;39;40;7;19/08/2017
8;14;27;36;43;5;21/08/2017
1;4;16;23;32;7;23/08/2017
10;32;35;38;40;3;26/08/2017
6;8;20;24;42;6;28/08/2017
7;12;26;29;47;9;30/08/2017
1;10;14;18;40;7;02/09/2017
1;6;27;33;35;9;04/09/2017
19;28;39;46;49;4;06/09/2017
13;15;19;39;44;1;09/09/2017
12;23;42;45;48;9;11/09/2017
4;18;25;33;45;1;13/09/2017
4;16;18;37;46;5;16/09/2017
12;25;29;34;37;9;18/09/2017
4;6;17;22;37;6;20/09/2017
15;19;22;33;37;4;23/09/2017
16;17;33;34;37;6;25/09/2017
10;13;16;35;42;4;27/09/2017
3;16;27;38;44;7;30/09/2017
1;11;12;20;28;7;02/10/2017
1;20;30;34;45;9;04/10/2017
8;37;41;44;46;3;07/10/2017
3;6;15;30;47;9;09/10/2017
6;15;29;44;48;4;11/10/2017
8;21;37;39;40;7;13/10/2017
18;20;38;43;47;3;14/10/2017
5;30;32;39;48;8;16/10/2017
5;12;13;24;25;7;18/10/2017
2;6;20;21;42;8;21/10/2017
12;21;25;44;47;3;23/10/2017
3;9;19;41;43;8;25/10/2017
5;12;22;29;47;8;28/10/2017
12;32;34;42;44;5;30/10/2017
8;9;18;26;32;1;01/11/2017
6;7;23;35;38;7;04/11/2017
27;30;45;48;49;1;06/11/2017
2;13;26;37;41;5;08/11/2017
1;36;40;47;48;3;11/11/2017
3;24;29;30;43;5;13/11/2017
10;12;14;16;35;6;15/11/2017
9;13;17;37;48;1;18/11/2017
6;30;35;40;43;3;20/11/2017
1;2;10;30;39;8;22/11/2017
1;2;43;47;48;10;25/11/2017
5;6;36;39;46;6;27/11/2017
3;8;12;13;20;4;29/11/2017
24;33;35;39;45;1;02/12/2017
15;23;32;41;43;8;04/12/2017
7;12;27;30;38;1;06/12/2017
10;23;46;48;49;8;09/12/2017
26;29;34;43;47;4;11/12/2017
17;24;28;43;49;8;13/12/2017
9;15;20;48;49;6;16/12/2017
10;11;29;39;48;9;18/12/2017
6;10;11;13;24;9;20/12/2017
10;20;21;29;34;9;22/12/2017
4;6;8;44;48;10;23/12/2017
3;6;10;29;31;8;25/12/2017
6;7;14;22;48;8;27/12/2017
12;13;28;35;40;8;30/12/2017
7;9;10;14;43;1;01/01/2018
4;23;27;34;44;4;03/01/2018
6;17;31;40;45;9;06/01/2018
8;37;43;44;45;2;08/01/2018
7;9;16;18;49;3;10/01/2018
20;31;35;36;48;10;13/01/2018
2;5;15;22;28;2;15/01/2018
4;16;25;40;49;3;17/01/2018
27;32;38;44;46;7;20/01/2018
1;11;14;16;31;2;22/01/2018
9;23;28;35;37;5;24/01/2018
9;10;34;39;45;10;27/01/2018
11;21;27;32;36;6;29/01/2018
4;16;26;29;49;1;31/01/2018
9;13;22;23;38;4;03/02/2018
1;7;29;30;45;7;05/02/2018
13;17;33;44;48;3;07/02/2018
2;19;31;40;42;5;10/02/2018
3;27;32;35;48;9;12/02/2018
3;5;13;19;44;4;14/02/2018
14;22;38;48;49;9;17/02/2018
8;9;28;29;32;2;19/02/2018
2;12;16;28;41;1;21/02/2018
6;9;12;31;43;3;24/02/2018
13;34;37;39;42;3;26/02/2018
5;28;31;42;49;7;28/02/2018
2;3;4;8;31;9;03/03/2018
17;25;38;41;44;9;05/03/2018
6;13;18;36;37;5;07/03/2018
5;18;21;23;47;6;10/03/2018
7;10;13;27;38;8;12/03/2018
3;4;13;36;46;10;14/03/2018
13;30;36;43;48;9;17/03/2018
15;20;24;27;46;10;19/03/2018
21;29;30;31;45;2;21/03/2018
11;26;31;35;44;9;24/03/2018
4;10;17;27;37;10;26/03/2018
5;15;39;43;45;10;28/03/2018
2;18;31;41;42;8;31/03/2018
13;14;18;28;34;2;02/04/2018
19;22;36;40;45;6;04/04/2018
7;10;26;34;45;7;07/04/2018
1;20;28;32;42;6;09/04/2018
1;17;32;40;46;8;11/04/2018
21;23;30;38;44;9;13/04/2018
1;5;24;36;49;7;14/04/2018
6;16;21;25;26;5;16/04/2018
11;17;18;38;46;8;18/04/2018
2;11;20;26;39;5;21/04/2018
2;20;29;32;33;8;23/04/2018
5;10;21;23;36;1;25/04/2018
14;31;36;40;47;2;28/04/2018
7;36;43;48;49;7;30/04/2018
1;8;10;14;21;10;02/05/2018
9;15;30;41;47;5;05/05/2018
10;13;23;43;46;6;07/05/2018
5;10;23;34;35;6;09/05/2018
5;6;9;23;47;10;12/05/2018
1;5;23;33;40;8;14/05/2018
7;23;37;41;44;8;16/05/2018
5;12;30;45;47;9;19/05/2018
4;5;16;20;46;5;21/05/2018
3;14;25;29;36;9;23/05/2018
2;3;24;26;43;8;26/05/2018
10;21;23;25;35;10;28/05/2018
4;33;36;41;44;6;30/05/2018
7;13;18;31;35;4;02/06/2018
8;16;35;38;48;2;04/06/2018
5;6;33;43;47;2;06/06/2018
5;7;9;12;16;10;09/06/2018
14;25;41;44;49;4;11/06/2018
15;20;29;48;49;1;13/06/2018
8;17;19;35;43;9;16/06/2018
2;7;13;34;44;8;18/06/2018
6;8;30;33;43;3;20/06/2018
10;32;36;41;49;10;23/06/2018
9;13;14;21;32;5;25/06/2018
8;9;11;26;41;10;27/06/2018
5;23;29;36;45;7;30/06/2018
16;36;38;45;48;8;02/07/2018
16;20;23;41;45;5;04/07/2018
3;10;11;34;41;10;07/07/2018
9;19;21;36;40;1;09/07/2018
1;11;22;42;46;4;11/07/2018
12;13;21;44;49;10;13/07/2018
3;20;37;45;47;3;14/07/2018
3;9;16;31;36;1;16/07/2018
18;26;27;35;43;7;18/07/2018
1;9;18;28;44;10;21/07/2018
7;11;20;40;41;6;23/07/2018
20;22;27;30;35;3;25/07/2018
7;13;18;21;23;10;28/07/2018
7;13;33;41;43;2;30/07/2018
15;17;35;45;47;4;01/08/2018
9;23;32;38;41;3;04/08/2018
4;23;30;32;37;6;06/08/2018
5;15;19;24;29;8;08/08/2018
14;27;41;44;46;5;11/08/2018
2;10;19;21;40;6;13/08/2018
6;21;27;40;47;8;15/08/2018
16;31;33;37;49;8;18/08/2018
15;18;40;42;48;10;20/08/2018
6;12;16;40;42;3;22/08/2018
6;15;16;29;44;3;25/08/2018
10;17;18;24;40;2;27/08/2018
17;19;31;40;45;1;29/08/2018
11;32;35;41;42;6;01/09/2018
1;2;15;18;41;10;03/09/2018
6;7;15;34;39;1;05/09/2018
6;19;20;22;34;10;08/09/2018
19;20;27;38;46;10;10/09/2018
4;11;24;33;35;9;12/09/2018
4;19;22;30;45;7;14/09/2018
1;11;13;26;46;5;15/09/2018
8;15;26;42;43;5;17/09/2018
4;15;25;27;42;5;19/09/2018
14;18;37;38;39;9;22/09/2018
6;8;12;17;30;3;24/09/2018
10;15;18;36;40;3;26/09/2018
7;10;15;17;31;4;29/09/2018
1;2;6;7;40;4;01/10/2018
11;20;24;31;32;8;03/10/2018
1;8;39;48;49;9;06/10/2018
1;4;23;24;46;2;08/10/2018
4;5;24;29;38;3;10/10/2018
1;4;22;36;45;8;13/10/2018
8;14;19;25;49;5;15/10/2018
2;7;13;33;41;1;17/10/2018
7;12;17;31;48;8;20/10/2018
4;10;19;29;47;6;22/10/2018
9;28;34;36;45;6;24/10/2018
21;26;29;35;36;9;27/10/2018
9;22;24;42;43;7;29/10/2018
2;14;28;34;38;4;31/10/2018
6;8;9;29;39;2;03/11/2018
9;11;29;32;39;8;05/11/2018
3;6;20;27;33;8;07/11/2018
18;20;30;43;44;7;10/11/2018
13;14;15;21;37;7;12/11/2018
15;36;41;48;49;5;14/11/2018
12;20;22;27;42;7;17/11/2018
20;21;28;33;46;7;19/11/2018
20;21;22;23;45;10;21/11/2018
5;10;11;15;22;5;24/11/2018
14;21;30;34;36;2;26/11/2018
3;10;15;30;38;6;28/11/2018
3;6;15;23;39;2;01/12/2018
1;9;15;19;39;5;03/12/2018
6;17;18;19;41;9;05/12/2018
11;14;25;29;38;8;08/12/2018
8;13;16;34;37;10;10/12/2018
12;21;39;44;45;5;12/12/2018
1;3;30;32;38;6;15/12/2018
2;9;25;30;35;9;17/12/2018
3;10;11;21;25;3;19/12/2018
11;22;31;44;46;5;22/12/2018
10;22;34;43;46;2;24/12/2018
5;20;31;36;44;5;25/12/2018
5;9;11;24;45;10;26/12/2018
12;26;30;38;42;5;29/12/2018
14;24;27;34;43;10;31/12/2018
2;12;26;29;36;7;02/01/2019
6;7;18;40;48;7;05/01/2019
1;7;12;19;31;10;07/01/2019
6;15;19;21;46;10;09/01/2019
11;19;24;25;34;8;12/01/2019
1;11;33;35;44;10;14/01/2019
1;10;11;15;31;3;16/01/2019
10;16;34;37;39;7;19/01/2019
17;20;26;30;47;6;21/01/2019
17;24;25;38;41;10;23/01/2019
12;14;16;30;42;2;26/01/2019
6;15;30;37;47;6;28/01/2019
11;15;20;30;47;9;30/01/2019
5;7;27;32;35;3;02/02/2019
12;24;37;40;42;1;04/02/2019
4;15;21;22;26;10;06/02/2019
3;40;42;45;47;9;09/02/2019
13;15;25;43;48;5;11/02/2019
7;14;29;41;43;3;13/02/2019
7;8;11;25;46;7;16/02/2019
7;9;11;18;33;9;18/02/2019
8;15;25;29;34;1;20/02/2019
3;4;13;44;45;5;23/02/2019
7;37;38;44;48;7;25/02/2019
1;4;14;19;34;2;27/02/2019
16;25;38;42;46;9;02/03/2019
4;11;15;33;36;2;04/03/2019
14;15;23;44;46;5;06/03/2019
15;32;35;43;47;10;09/03/2019
5;6;16;24;25;1;11/03/2019
5;8;20;29;32;3;13/03/2019
1;19;22;31;33;1;16/03/2019
23;24;38;44;45;6;18/03/2019
2;3;13;21;40;8;20/03/2019
1;12;26;28;40;6;23/03/2019
22;23;24;46;47;2;25/03/2019
10;19;25;45;49;1;27/03/2019
2;3;15;41;44;3;30/03/2019
11;14;32;35;46;10;01/04/2019
10;16;18;38;45;3;03/04/2019
13;19;24;26;27;7;06/04/2019
9;13;15;24;26;9;08/04/2019
14;16;22;23;42;5;10/04/2019
1;9;17;24;46;8;13/04/2019
17;32;38;40;44;6;15/04/2019
8;17;29;34;48;3;17/04/2019
4;15;30;45;49;3;20/04/2019
5;7;21;29;39;7;22/04/2019
3;11;13;15;35;3;24/04/2019
17;25;26;27;33;2;27/04/2019
6;29;33;39;43;2;29/04/2019
16;25;26;34;48;8;01/05/2019
3;18;24;29;38;9;04/05/2019
5;23;24;35;38;3;06/05/2019
2;4;16;20;35;5;08/05/2019
19;24;34;44;45;2;11/05/2019
15;24;37;40;41;4;13/05/2019
27;38;42;44;46;1;15/05/2019
4;10;19;42;46;5;18/05/2019
14;29;32;41;43;1;20/05/2019
1;27;37;48;49;1;22/05/2019
2;13;42;43;47;10;25/05/2019
13;18;28;33;42;9;27/05/2019
6;13;14;36;48;2;29/05/2019
13;20;26;35;45;3;01/06/2019
9;12;33;41;42;1;03/06/2019
17;26;28;38;47;7;05/06/2019
9;10;14;41;45;1;08/06/2019
9;18;24;39;49;8;10/06/2019
3;25;31;38;45;9;12/06/2019
2;13;20;30;37;6;15/06/2019
12;13;20;31;49;2;17/06/2019
4;18;36;45;46;5;19/06/2019
10;13;20;25;27;2;22/06/2019
1;16;32;33;45;6;24/06/2019
4;7;30;43;47;10;26/06/2019
1;3;4;42;46;3;29/06/2019
3;17;23;38;41;3;01/07/2019
8;31;38;39;45;8;03/07/2019
2;6;12;13;27;10;06/07/2019
11;20;26;33;38;10;08/07/2019
7;21;29;35;47;6;10/07/2019
18;27;37;48;49;10;13/07/2019
1;3;10;13;19;4;15/07/2019
4;26;27;28;47;8;17/07/2019
17;18;21;29;35;6;20/07/2019
7;11;28;37;44;3;22/07/2019
10;25;32;39;40;10;24/07/2019
25;28;31;39;47;8;27/07/2019
3;6;21;29;47;3;29/07/2019
8;18;30;32;36;5;31/07/2019
4;5;7;10;23;4;03/08/2019
5;22;26;33;45;9;05/08/2019
5;26;28;29;36;4;07/08/2019
4;9;12;18;37;3;10/08/2019
9;20;30;31;34;10;12/08/2019
9;20;30;31;34;10;12/08/2019
17;27;34;45;48;2;14/08/2019
1;8;21;28;37;2;17/08/2019
2;7;14;28;31;3;19/08/2019
1;3;17;25;38;8;21/08/2019
15;17;23;31;38;4;24/08/2019
4;21;27;46;47;6;26/08/2019
7;14;25;42;47;5;28/08/2019
19;21;25;38;47;4;31/08/2019
2;6;21;33;44;4;02/09/2019
2;4;7;25;35;3;04/09/2019
2;12;16;27;30;2;07/09/2019
2;5;28;42;44;8;09/09/2019
6;14;19;27;35;10;11/09/2019
9;10;22;28;32;6;13/09/2019
